employee_id,supervisor_id,name,title,department,job_level,team,season,snapshot_date,mlb_id,role,games,gs,pa
MLB-685005,MIA-L3-BULLPEN,Christian Roa,Pitcher,Player,4,MIA,2025,2025-07-01,685005.0,P,2.0,0.0,
MLB-691594,MIA-L3-BULLPEN,Javier Sanoja,Pitcher,Player,4,MIA,2025,2025-07-01,691594.0,P,8.0,0.0,
MLB-681006,MIA-L3-BULLPEN,Josh Simpson,Pitcher,Player,4,MIA,2025,2025-07-01,681006.0,P,31.0,0.0,
MLB-666277,MIA-L3-BULLPEN,George Soriano,Pitcher,Player,4,MIA,2025,2025-07-01,666277.0,P,24.0,0.0,
MLB-676206,MIA-L3-BULLPEN,Freddy Tarnok,Pitcher,Player,4,MIA,2025,2025-07-01,676206.0,P,5.0,0.0,
MLB-622786,MIA-L3-BULLPEN,Jes\xc3\xbas Tinoco,Pitcher,Player,4,MIA,2025,2025-07-01,622786.0,P,20.0,0.0,
MLB-685107,MIA-L3-BULLPEN,Anthony Veneziano,Pitcher,Player,4,MIA,2025,2025-07-01,685107.0,P,26.0,1.0,
MLB-677960,MIA-L3-STARTERS,Ryan Weathers,Pitcher,Player,4,MIA,2025,2025-07-01,677960.0,P,8.0,8.0,
MLB-676604,MIA-L3-BULLPEN,Tyler Zuber,Pitcher,Player,4,MIA,2025,2025-07-01,676604.0,P,10.0,0.0,
MLB-691185,MIA-L3-INFIELD,Maximo Acosta,Position Player,Player,4,MIA,2025,2025-07-01,691185.0,H,,,61.0
MLB-542963,MIA-L3-OUTFIELD,Rob Brantly,Position Player,Player,4,MIA,2025,2025-07-01,542963.0,H,,,7.0
MLB-665052,MIA-L3-OUTFIELD,Griffin Conine,Position Player,Player,4,MIA,2025,2025-07-01,665052.0,H,,,86.0
MLB-669364,MIA-L3-INFIELD,Xavier Edwards,Position Player,Player,4,MIA,2025,2025-07-01,669364.0,H,,,619.0
MLB-681715,MIA-L3-OUTFIELD,Heriberto Hern\xc3\xa1ndez,Position Player,Player,4,MIA,2025,2025-07-01,681715.0,H,,,294.0
MLB-689414,MIA-L3-INFIELD,Liam Hicks,Position Player,Player,4,MIA,2025,2025-07-01,689414.0,H,,,390.0
MLB-687859,MIA-L3-OUTFIELD,Troy Johnston,Position Player,Player,4,MIA,2025,2025-07-01,687859.0,H,,,121.0
MLB-672640,MIA-L3-INFIELD,Otto Lopez,Position Player,Player,4,MIA,2025,2025-07-01,672640.0,H,,,594.0
MLB-805300,MIA-L3-INFIELD,Jakob Marsee,Position Player,Player,4,MIA,2025,2025-07-01,805300.0,H,,,234.0
MLB-670223,MIA-L3-OUTFIELD,Matt Mervis,Position Player,Player,4,MIA,2025,2025-07-01,670223.0,H,,,134.0
MLB-683748,MIA-L3-INFIELD,V\xc3\xadctor Mesa Jr.,Position Player,Player,4,MIA,2025,2025-07-01,683748.0,H,,,38.0
MLB-667472,MIA-L3-INFIELD,Dane Myers,Position Player,Player,4,MIA,2025,2025-07-01,667472.0,H,,,333.0
MLB-640459,MIA-L3-INFIELD,Brian Navarreto,Position Player,Player,4,MIA,2025,2025-07-01,640459.0,H,,,15.0
MLB-681393,MIA-L3-OUTFIELD,Connor Norby,Position Player,Player,4,MIA,2025,2025-07-01,681393.0,H,,,337.0
MLB-688363,MIA-L3-OUTFIELD,Graham Pauley,Position Player,Player,4,MIA,2025,2025-07-01,688363.0,H,,,184.0
MLB-682663,MIA-L3-OUTFIELD,Agust\xc3\xadn Ram\xc3\xadrez,Position Player,Player,4,MIA,2025,2025-07-01,682663.0,H,,,585.0
MLB-682927,MIA-L3-INFIELD,Ronny Simon,Position Player,Player,4,MIA,2025,2025-07-01,682927.0,H,,,88.0
MLB-669065,MIA-L3-OUTFIELD,Kyle Stowers,Position Player,Player,4,MIA,2025,2025-07-01,669065.0,H,,,457.0
MLB-676572,MIA-L3-OUTFIELD,Eric Wagaman,Position Player,Player,4,MIA,2025,2025-07-01,676572.0,H,,,514.0
MLB-686894,MIA-L3-OUTFIELD,Joey Wiemer,Position Player,Player,4,MIA,2025,2025-07-01,686894.0,H,,,61.0
MLB-676466,MIA-L3-OUTFIELD,Jack Winkler,Position Player,Player,4,MIA,2025,2025-07-01,676466.0,H,,,16.0
