employee_id,supervisor_id,name,title,department,job_level,team,season,snapshot_date,mlb_id,role,games,gs,pa
MLB-642152,PHI-L3-BULLPEN,Lou Trivino,Pitcher,Player,4,PHI,2025,2025-07-01,642152.0,P,47.0,2.0,
MLB-592836,PHI-L3-STARTERS,Taijuan Walker,Pitcher,Player,4,PHI,2025,2025-07-01,592836.0,P,34.0,21.0,
MLB-554430,PHI-L3-STARTERS,Zack Wheeler,Pitcher,Player,4,PHI,2025,2025-07-01,554430.0,P,24.0,24.0,
MLB-642215,PHI-L3-BULLPEN,Weston Wilson,Pitcher,Player,4,PHI,2025,2025-07-01,642215.0,P,2.0,0.0,
MLB-664761,PHI-L3-OUTFIELD,Alec Bohm,Position Player,Player,4,PHI,2025,2025-07-01,664761.0,H,,,504.0
MLB-592206,PHI-L3-OUTFIELD,Nick Castellanos,Position Player,Player,4,PHI,2025,2025-07-01,592206.0,H,,,589.0
MLB-547180,PHI-L3-OUTFIELD,Bryce Harper,Position Player,Player,4,PHI,2025,2025-07-01,547180.0,H,,,580.0
MLB-805249,PHI-L3-OUTFIELD,Otto Kemp,Position Player,Player,4,PHI,2025,2025-07-01,805249.0,H,,,218.0
MLB-596146,PHI-L3-OUTFIELD,Max Kepler,Position Player,Player,4,PHI,2025,2025-07-01,596146.0,H,,,474.0
MLB-665561,PHI-L3-INFIELD,Rafael March\xc3\xa1n,Position Player,Player,4,PHI,2025,2025-07-01,665561.0,H,,,118.0
MLB-669016,PHI-L3-OUTFIELD,Brandon Marsh,Position Player,Player,4,PHI,2025,2025-07-01,669016.0,H,,,425.0
MLB-592663,PHI-L3-INFIELD,J.T. Realmuto,Position Player,Player,4,PHI,2025,2025-07-01,592663.0,H,,,550.0
MLB-679032,PHI-L3-INFIELD,Johan Rojas,Position Player,Player,4,PHI,2025,2025-07-01,679032.0,H,,,172.0
MLB-656941,PHI-L3-INFIELD,Kyle Schwarber,Position Player,Player,4,PHI,2025,2025-07-01,656941.0,H,,,724.0
MLB-624641,PHI-L3-INFIELD,Edmundo Sosa,Position Player,Player,4,PHI,2025,2025-07-01,624641.0,H,,,261.0
MLB-670276,PHI-L3-OUTFIELD,Cal Stevenson,Position Player,Player,4,PHI,2025,2025-07-01,670276.0,H,,,8.0
MLB-681082,PHI-L3-INFIELD,Bryson Stott,Position Player,Player,4,PHI,2025,2025-07-01,681082.0,H,,,560.0
MLB-596117,PHI-L3-OUTFIELD,Garrett Stubbs,Position Player,Player,4,PHI,2025,2025-07-01,596117.0,H,,,1.0
MLB-607208,PHI-L3-INFIELD,Trea Turner,Position Player,Player,4,PHI,2025,2025-07-01,607208.0,H,,,639.0
MLB-622268,PHI-L3-OUTFIELD,Donovan Walton,Position Player,Player,4,PHI,2025,2025-07-01,622268.0,H,,,9.0
