employee_id,supervisor_id,name,title,department,job_level,team,season,snapshot_date,mlb_id,role,games,gs,pa
MLB-445926,ATL-L3-BULLPEN,Jesse Chavez,Pitcher,Player,4,ATL,2023,2023-07-01,445926.0,P,36.0,1.0,
MLB-689266,ATL-L3-STARTERS,Dylan Dodd,Pitcher,Player,4,ATL,2023,2023-07-01,689266.0,P,7.0,7.0,
MLB-693821,ATL-L3-STARTERS,Bryce Elder,Pitcher,Player,4,ATL,2023,2023-07-01,693821.0,P,31.0,31.0,
MLB-608331,ATL-L3-STARTERS,Max Fried,Pitcher,Player,4,ATL,2023,2023-07-01,608331.0,P,14.0,14.0,
MLB-543272,ATL-L3-BULLPEN,Brad Hand,Pitcher,Player,4,ATL,2023,2023-07-01,543272.0,P,60.0,0.0,
MLB-621294,ATL-L3-BULLPEN,Ben Heller,Pitcher,Player,4,ATL,2023,2023-07-01,621294.0,P,19.0,0.0,
MLB-678226,ATL-L3-BULLPEN,Daysbel Hern\xc3\xa1ndez,Pitcher,Player,4,ATL,2023,2023-07-01,678226.0,P,4.0,0.0,
MLB-628452,ATL-L3-BULLPEN,Raisel Iglesias,Pitcher,Player,4,ATL,2023,2023-07-01,628452.0,P,58.0,0.0,
MLB-641729,ATL-L3-BULLPEN,Joe Jim\xc3\xa9nez,Pitcher,Player,4,ATL,2023,2023-07-01,641729.0,P,59.0,0.0,
MLB-572955,ATL-L3-BULLPEN,Pierce Johnson,Pitcher,Player,4,ATL,2023,2023-07-01,572955.0,P,67.0,0.0,
MLB-669276,ATL-L3-BULLPEN,Dylan Lee,Pitcher,Player,4,ATL,2023,2023-07-01,669276.0,P,24.0,1.0,
MLB-670032,ATL-L3-BULLPEN,Nicky Lopez,Pitcher,Player,4,ATL,2023,2023-07-01,670032.0,P,2.0,0.0,
MLB-476595,ATL-L3-BULLPEN,Lucas Luetge,Pitcher,Player,4,ATL,2023,2023-07-01,476595.0,P,12.0,0.0,
MLB-543521,ATL-L3-BULLPEN,Collin McHugh,Pitcher,Player,4,ATL,2023,2023-07-01,543521.0,P,41.0,1.0,
MLB-621345,ATL-L3-BULLPEN,A.J. Minter,Pitcher,Player,4,ATL,2023,2023-07-01,621345.0,P,70.0,0.0,
MLB-450203,ATL-L3-STARTERS,Charlie Morton,Pitcher,Player,4,ATL,2023,2023-07-01,450203.0,P,30.0,30.0,
MLB-694363,ATL-L3-STARTERS,Jared Shuster,Pitcher,Player,4,ATL,2023,2023-07-01,694363.0,P,11.0,11.0,
MLB-700363,ATL-L3-STARTERS,AJ Smith-Shawver,Pitcher,Player,4,ATL,2023,2023-07-01,700363.0,P,6.0,5.0,
MLB-647336,ATL-L3-STARTERS,Michael Soroka,Pitcher,Player,4,ATL,2023,2023-07-01,647336.0,P,7.0,6.0,
MLB-623451,ATL-L3-BULLPEN,Jackson Stephens,Pitcher,Player,4,ATL,2023,2023-07-01,623451.0,P,5.0,0.0,
MLB-675911,ATL-L3-STARTERS,Spencer Strider,Pitcher,Player,4,ATL,2023,2023-07-01,675911.0,P,32.0,32.0,
MLB-543859,ATL-L3-BULLPEN,Michael Tonkin,Pitcher,Player,4,ATL,2023,2023-07-01,543859.0,P,45.0,0.0,
MLB-670241,ATL-L3-STARTERS,Darius Vines,Pitcher,Player,4,ATL,2023,2023-07-01,670241.0,P,5.0,2.0,
MLB-642216,ATL-L3-STARTERS,Allan Winans,Pitcher,Player,4,ATL,2023,2023-07-01,642216.0,P,6.0,6.0,
MLB-657140,ATL-L3-STARTERS,Kyle Wright,Pitcher,Player,4,ATL,2023,2023-07-01,657140.0,P,9.0,7.0,
MLB-489446,ATL-L3-BULLPEN,Kirby Yates,Pitcher,Player,4,ATL,2023,2023-07-01,489446.0,P,61.0,0.0,
MLB-664849,ATL-L3-BULLPEN,Danny Young,Pitcher,Player,4,ATL,2023,2023-07-01,664849.0,P,8.0,0.0,
MLB-660670,ATL-L3-INFIELD,Ronald Acu\xc3\xb1a Jr.,Position Player,Player,4,ATL,2023,2023-07-01,660670.0,H,,,735.0
MLB-501303,ATL-L3-OUTFIELD,Ehire Adrianza,Position Player,Player,4,ATL,2023,2023-07-01,501303.0,H,,,11.0
MLB-645277,ATL-L3-OUTFIELD,Ozzie Albies,Position Player,Player,4,ATL,2023,2023-07-01,645277.0,H,,,660.0
MLB-606115,ATL-L3-OUTFIELD,Orlando Arcia,Position Player,Player,4,ATL,2023,2023-07-01,606115.0,H,,,533.0
MLB-518586,ATL-L3-OUTFIELD,Charlie Culberson,Position Player,Player,4,ATL,2023,2023-07-01,518586.0,H,,,1.0
MLB-518595,ATL-L3-INFIELD,Travis d\'Arnaud,Position Player,Player,4,ATL,2023,2023-07-01,518595.0,H,,,292.0
MLB-687093,ATL-L3-INFIELD,Vaughn Grissom,Position Player,Player,4,ATL,2023,2023-07-01,687093.0,H,,,80.0
MLB-671739,ATL-L3-INFIELD,Michael Harris II,Position Player,Player,4,ATL,2023,2023-07-01,671739.0,H,,,539.0
MLB-656541,ATL-L3-OUTFIELD,Sam Hilliard,Position Player,Player,4,ATL,2023,2023-07-01,656541.0,H,,,78.0
MLB-669221,ATL-L3-INFIELD,Sean Murphy,Position Player,Player,4,ATL,2023,2023-07-01,669221.0,H,,,438.0
MLB-621566,ATL-L3-OUTFIELD,Matt Olson,Position Player,Player,4,ATL,2023,2023-07-01,621566.0,H,,,720.0
MLB-542303,ATL-L3-INFIELD,Marcell Ozuna,Position Player,Player,4,ATL,2023,2023-07-01,542303.0,H,,,592.0
MLB-607680,ATL-L3-INFIELD,Kevin Pillar,Position Player,Player,4,ATL,2023,2023-07-01,607680.0,H,,,206.0
MLB-663586,ATL-L3-OUTFIELD,Austin Riley,Position Player,Player,4,ATL,2023,2023-07-01,663586.0,H,,,715.0
MLB-592696,ATL-L3-OUTFIELD,Eddie Rosario,Position Player,Player,4,ATL,2023,2023-07-01,592696.0,H,,,516.0
MLB-669699,ATL-L3-INFIELD,Braden Shewmake,Position Player,Player,4,ATL,2023,2023-07-01,669699.0,H,,,4.0
MLB-644433,ATL-L3-INFIELD,Chadwick Tromp,Position Player,Player,4,ATL,2023,2023-07-01,644433.0,H,,,16.0
MLB-657088,ATL-L3-INFIELD,Forrest Wall,Position Player,Player,4,ATL,2023,2023-07-01,657088.0,H,,,15.0
MLB-642201,ATL-L3-INFIELD,Eli White,Position Player,Player,4,ATL,2023,2023-07-01,642201.0,H,,,17.0
MLB-663897,ATL-L3-OUTFIELD,Luke Williams,Position Player,Player,4,ATL,2023,2023-07-01,663897.0,H,,,19.0
